R_Fighter,R_Total_Fights,R_Win_Percentage,R_Method_1_prev,R_Rounds_1_prev,R_Winner_1_prev,R_Prev_Fight_days,B_Fighter,B_Total_Fights,B_Win_Percentage,B_Method_1_prev,B_Rounds_1_prev,B_Winner_1_prev,B_Prev_Fight_days,Win_Method,Winner
Ross Pearson,22,0.7727272727272727,No Contest,1,True,224,Diego Sanchez,25,0.88,Split Decision,3,False,231,Split Decision,0.0
Ross Pearson,20,0.75,TKO,3,True,112,Ryan Couture,13,0.8461538461538461,Split Decision,3,True,84,TKO,1.0
Ross Pearson,15,0.7333333333333333,Split Decision,3,True,452,Cole Miller,7,0.7142857142857143,Submission,1,True,256,Submission,0.0
Ross Pearson,11,0.6363636363636364,Split Decision,3,False,28,Ian Jones,6,0.5,Submission,1,False,210,Submission,1.0
Ross Pearson,7,0.5714285714285714,TKO,1,True,50,Sami Berik,36,0.3333333333333333,KO,1,True,71,Submission,1.0
Ross Pearson,5,0.4,KO,1,True,14,Steve Tetley,2,1.0,TKO,2,True,224,Submission,1.0
Jamie Varner,26,0.6923076923076923,TKO,1,True,106,Edson Barboza,7,1.0,TKO,3,True,553,TKO,1.0
Jamie Varner,24,0.6666666666666666,Split Decision,3,False,28,Nate Jolly,31,0.8709677419354839,Split Decision,3,False,189,KO,1.0
Jamie Varner,22,0.6818181818181818,Submission,1,False,148,Tyler Combs,28,0.6071428571428571,Submission,3,False,209,Submission,1.0
Jamie Varner,20,0.75,Submission,3,False,263,Donald Cerrone,15,0.7333333333333333,Submission,1,False,159,Split Decision,0.0
Jamie Varner,17,0.7647058823529411,TKO,3,True,172,Marcus Hicks,5,0.2,TKO,1,False,64,KO,1.0
Jamie Varner,15,0.7333333333333333,Submission,3,False,344,Sherron Leggett,4,0.75,Split Decision,3,True,484,TKO,1.0
Jamie Varner,14,0.7857142857142857,Submission,2,True,224,Hermes Franca,19,0.7894736842105263,Submission,3,True,49,Submission,0.0
Jamie Varner,12,0.8333333333333334,TKO,1,True,9,Tony Llamas,1,0.0,Submission,1,False,392,No Contest,0.0
Jamie Varner,8,0.75,Submission,1,True,14,Kyle Bradley,6,0.5,TKO,1,False,43,Submission,1.0
Jamie Varner,6,0.6666666666666666,No Contest,2,False,14,Garett Davis,5,0.4,TKO,1,True,27,Submission,1.0
Jamie Varner,27,0.7037037037037037,TKO,1,True,70,Joe Lauzon,29,0.5862068965517241,KO,1,False,160,Submission,0.0
Jamie Varner,25,0.68,KO,1,True,112,Drew Fickett,54,0.7407407407407407,TKO,1,False,149,TKO,1.0
Jamie Varner,21,0.7142857142857143,Split Decision,3,False,77,Shane Roller,11,0.7272727272727273,Submission,3,False,120,Submission,0.0
Jamie Varner,18,0.7777777777777778,KO,1,True,175,Donald Cerrone,10,0.9,Split Decision,3,True,81,Split Decision,1.0
Jamie Varner,16,0.75,TKO,1,True,192,Rob McCullough,18,0.8333333333333334,TKO,1,True,161,TKO,1.0
Jamie Varner,5,0.8,Submission,1,True,286,James Upshur,1,1.0,Submission,1,True,947,No Contest,0.0
Jamie Varner,3,0.6666666666666666,Submission,2,True,35,David Klein,1,0.0,KO,1,False,161,Submission,1.0
Fabricio Camoes,18,0.6666666666666666,TKO,1,True,77,Efrain Escudero,16,1.0,Split Decision,3,True,28,Split Decision,1.0
Fabricio Camoes,16,0.6875,Submission,1,True,316,Kurt Pellegrino,17,0.8823529411764706,Split Decision,3,True,231,Submission,0.0
Fabricio Camoes,15,0.6666666666666666,Submission,1,True,273,Torrance Taylor,2,0.5,KO,1,True,615,Submission,1.0
Fabricio Camoes,13,0.6153846153846154,Split Decision,2,True,546,Joe Camacho,7,0.14285714285714285,KO,2,True,72,TKO,1.0
Fabricio Camoes,10,0.5,Submission,1,True,35,Luciano Azevedo,13,0.7692307692307693,TKO,1,False,42,Split Decision,1.0
Fabricio Camoes,7,0.5714285714285714,Split Decision,3,True,112,Gleison Tibau,15,0.8666666666666667,Split Decision,3,False,28,Submission,0.0
Fabricio Camoes,5,0.6,Submission,1,True,21,Luiz Jorge Dutra Jr.,2,1.0,Split Decision,2,True,27,TKO,0.0
Fabricio Camoes,19,0.6842105263157895,Split Decision,3,True,967,Jim Miller,17,0.7647058823529411,No Contest,3,False,245,Submission,0.0
Fabricio Camoes,17,0.6470588235294118,Submission,2,False,328,Steve Lopez,3,0.6666666666666666,Split Decision,3,False,146,TKO,1.0
Fabricio Camoes,14,0.6428571428571429,TKO,1,True,132,Sam Morgan,29,0.6551724137931034,KO,1,False,203,Submission,1.0
Fabricio Camoes,10,0.5,Submission,1,True,35,Jean Silva,18,0.6666666666666666,Split Decision,3,False,98,Submission,1.0
Fabricio Camoes,10,0.5,Submission,1,True,35,Mauro Chimento Jr.,9,0.6666666666666666,Submission,3,False,184,Submission,1.0
Fabricio Camoes,8,0.5,Submission,1,False,315,Luiz Jorge Dutra Jr.,5,0.8,TKO,1,True,161,Split Decision,0.0
Fabricio Camoes,6,0.5,TKO,1,False,455,Vitelmo Kubis Bandeira,5,0.8,KO,1,True,272,Split Decision,1.0
Fabricio Camoes,2,0.5,TKO,1,False,1238,Luiz Azeredo,5,0.6,Split Decision,3,False,102,TKO,0.0
Joe Lauzon,34,0.5588235294117647,Split Decision,3,False,909,Jonathan Pearce,1,1.0,Split Decision,3,True,1595,TKO,1.0
Joe Lauzon,31,0.5806451612903226,Split Decision,3,False,1288,Diego Sanchez,28,0.8571428571428571,Split Decision,3,True,126,TKO,1.0
Joe Lauzon,26,0.6538461538461539,Split Decision,3,False,322,George Sotiropoulos,11,0.9090909090909091,Split Decision,3,True,140,Submission,0.0
Joe Lauzon,25,0.68,TKO,2,False,640,Sam Stout,6,0.6666666666666666,Decision - Unanimous,3,True,259,Split Decision,0.0
Joe Lauzon,17,0.7058823529411765,Submission,1,True,105,Raphael Assuncao,1,1.0,Split Decision,3,True,303,Submission,0.0
Joe Lauzon,15,0.7333333333333333,TKO,1,True,35,Ivan Menjivar,4,0.25,Decision - Unanimous,3,False,441,Submission,0.0
Joe Lauzon,13,0.7692307692307693,Submission,3,True,63,Jorge Masvidal,6,0.8333333333333334,Split Decision,3,False,9,TKO,0.0
Joe Lauzon,7,0.5714285714285714,TKO,1,True,57,Kyle Sprouse,1,0.0,Submission,1,False,14,Submission,1.0
Joe Lauzon,23,0.7391304347826086,TKO,2,True,7,Manny Gamburyan,9,0.8888888888888888,Split Decision,2,True,6,Split Decision,0.0
Joe Lauzon,21,0.7142857142857143,KO,1,True,317,Brian Geraghty,28,0.6428571428571429,Submission,1,True,114,Submission,1.0
Joe Lauzon,32,0.59375,TKO,1,True,287,Steven Ray,29,0.7931034482758621,Split Decision,3,True,154,Split Decision,0.0
Joe Lauzon,30,0.6,Submission,3,True,147,Jim Miller,15,0.8,Split Decision,3,False,503,Split Decision,0.0
Joe Lauzon,28,0.6071428571428571,KO/TKO,1,False,1,Anthony Pettis,6,0.8333333333333334,KO/TKO,1,True,1,KO,0.0
Joe Lauzon,24,0.7083333333333334,Split Decision,3,False,399,Kenny Florian,8,0.875,Submission,1,True,196,TKO,0.0
Joe Lauzon,16,0.6875,Submission,1,False,63,Antoine Skinner,1,0.0,Submission,2,False,840,Submission,1.0
Joe Lauzon,10,0.7,Submission,1,True,35,Mike Thomas Brown,1,0.0,Submission,1,False,1050,Submission,1.0
Joe Lauzon,22,0.7272727272727273,Submission,1,True,9,Cole Miller,1,0.0,Submission,1,False,1111,TKO,1.0
Joe Lauzon,1,0.0,Split Decision,2,False,322,Christian Montes,1,0.0,Split Decision,1,False,588,Split Decision,1.0
Evan Dunham,19,0.47368421052631576,KO,2,False,623,Herbert Burns,1,0.0,Split Decision,3,False,1036,Submission,0.0
Evan Dunham,17,0.5294117647058824,Submission,2,False,242,Edson Barboza,9,0.8888888888888888,Split Decision,3,True,214,TKO,0.0
Evan Dunham,14,0.6428571428571429,Split Decision,3,True,105,Rafael dos Anjos,24,0.75,Split Decision,3,True,182,Split Decision,0.0
Evan Dunham,11,0.7272727272727273,Split Decision,3,False,728,T.J. Grant,23,0.782608695652174,Split Decision,3,True,130,Split Decision,0.0
Evan Dunham,10,0.8,Split Decision,3,True,105,Sean Sherk,35,0.8285714285714286,Split Decision,3,False,490,Split Decision,0.0
Evan Dunham,7,0.7142857142857143,Submission,3,True,279,Eben Kaneshiro,1,0.0,Split Decision,3,False,1680,TKO,1.0
Evan Dunham,3,0.3333333333333333,Split Decision,2,True,14,Nassor Lewis,7,0.5714285714285714,Submission,1,True,22,Submission,1.0
Evan Dunham,18,0.5,TKO,1,False,1529,Francisco Trinaldo,21,0.8571428571428571,Split Decision,3,False,216,KO,0.0
Evan Dunham,16,0.5625,Split Decision,3,False,182,Donald Cerrone,24,0.7083333333333334,Split Decision,3,False,80,Submission,0.0
Evan Dunham,13,0.6153846153846154,Split Decision,3,False,133,Gleison Tibau,30,0.8,Split Decision,3,False,210,Split Decision,1.0
Evan Dunham,9,0.7777777777777778,Submission,3,True,506,Tyson Griffin,10,0.9,TKO,2,True,266,Split Decision,1.0
Waylon Lowe,22,0.6818181818181818,Split Decision,3,True,210,Ashleigh Grimshaw,6,0.6666666666666666,Submission,1,True,693,No Contest,0.0
Waylon Lowe,20,0.7,Split Decision,3,True,113,Ryan Quinn,15,0.6666666666666666,Submission,3,False,210,Submission,0.0
Waylon Lowe,16,0.8125,KO,1,True,175,Georgi Karakhanyan,2,0.5,Split Decision,3,True,155,Submission,0.0
Waylon Lowe,14,0.7857142857142857,KO,1,True,162,Mike Diggs,1,1.0,Submission,1,True,917,TKO,1.0
Waylon Lowe,6,0.6666666666666666,Submission,1,True,224,Jay Ellis,9,0.0,Submission,1,False,8,Split Decision,1.0
Waylon Lowe,2,0.5,Submission,2,True,133,Nick Sorg,1,0.0,Split Decision,2,False,203,Submission,1.0
Waylon Lowe,7,0.7142857142857143,Split Decision,3,True,96,Santino Defranco,17,0.7647058823529411,Submission,1,True,194,Submission,0.0
Waylon Lowe,19,0.6842105263157895,TKO,4,False,180,Mateusz Teodorczuk,4,0.75,Submission,2,True,450,Split Decision,1.0
Waylon Lowe,17,0.7647058823529411,Submission,1,False,224,Marcos Rodrigues dos Santos,13,0.6153846153846154,TKO,3,True,28,No Contest,0.0
Waylon Lowe,15,0.8,TKO,2,True,315,Cameron Dollar,18,0.7222222222222222,Submission,2,True,294,KO,1.0
Waylon Lowe,13,0.7692307692307693,TKO,2,True,27,Tim Wadsworth,1,1.0,TKO,1,True,1273,KO,1.0
Waylon Lowe,11,0.7272727272727273,KO,1,True,162,Steve Lopez,2,1.0,Split Decision,3,True,715,Split Decision,1.0
Waylon Lowe,8,0.625,Submission,2,False,99,Frank Caraballo,1,0.0,Submission,1,False,692,Split Decision,1.0
Waylon Lowe,5,0.6,TKO,1,True,14,Alex Carter,11,0.09090909090909091,Submission,1,False,322,Submission,1.0
Waylon Lowe,3,0.6666666666666666,Submission,2,True,98,Alonzo Martinez,29,0.6551724137931034,TKO,1,True,22,TKO,0.0
Nate Diaz,23,0.6521739130434783,Split Decision,3,True,77,Jorge Masvidal,41,0.7317073170731707,KO,1,True,119,TKO,0.0
Nate Diaz,20,0.6,Split Decision,3,False,371,Michael Johnson,23,0.7391304347826086,Split Decision,3,True,300,Split Decision,1.0
Nate Diaz,17,0.6470588235294118,Split Decision,3,False,1064,Gray Maynard,17,0.7647058823529411,KO/TKO,1,False,189,TKO,1.0
Nate Diaz,15,0.7333333333333333,Submission,2,True,117,Gray Maynard,11,0.9090909090909091,Split Decision,3,True,117,Split Decision,0.0
Nate Diaz,13,0.7692307692307693,Split Decision,3,False,140,Joe Stevenson,37,0.7297297297297297,Split Decision,3,False,119,Split Decision,0.0
Nate Diaz,10,0.8,Submission,2,True,115,Manny Gamburyan,10,0.9,Split Decision,3,True,115,TKO,1.0
Nate Diaz,5,0.8,Submission,2,True,58,Dennis Davis,2,0.5,TKO,3,False,701,Submission,1.0
Nate Diaz,1,1.0,Submission,3,True,310,Koji Oishi,5,0.4,Submission,2,False,319,Split Decision,0.0
Nate Diaz,9,0.7777777777777778,Submission,1,True,6,Gray Maynard,3,1.0,Submission,2,True,7,Submission,1.0
Nate Diaz,7,0.7142857142857143,Submission,2,False,113,Robert Emerson,13,0.5384615384615384,Split Decision,3,True,159,Submission,1.0
Nate Diaz,22,0.6363636363636364,Submission,2,True,1260,Anthony Pettis,17,0.5882352941176471,KO/TKO,2,False,315,Split Decision,1.0
Nate Diaz,21,0.6190476190476191,Split Decision,3,True,77,Conor McGregor,19,0.8947368421052632,KO,1,True,84,Submission,1.0
Nate Diaz,18,0.6666666666666666,TKO,1,True,378,Rafael dos Anjos,29,0.7586206896551724,KO,1,True,112,Split Decision,0.0
Nate Diaz,12,0.8333333333333334,Submission,2,True,588,Clay Guida,8,0.875,Split Decision,3,True,136,Split Decision,0.0
Nate Diaz,6,0.8333333333333334,Submission,1,True,61,Hermes Franca,20,0.8,Submission,3,True,47,Submission,0.0
Nate Diaz,4,0.75,TKO,1,True,41,Joe Hurley,4,0.75,Submission,1,False,1176,Submission,1.0
Nate Diaz,8,0.75,Submission,2,True,20,Corey Hill,1,1.0,Split Decision,3,True,10,Submission,1.0
Dennis Siver,23,0.6521739130434783,TKO,2,False,889,B.J. Penn,27,0.5925925925925926,TKO,2,False,161,Split Decision,1.0
Dennis Siver,22,0.6818181818181818,No Contest,3,False,386,Conor McGregor,16,0.875,TKO,1,True,652,TKO,0.0
Dennis Siver,21,0.7142857142857143,TKO,3,False,175,Manny Gamburyan,23,0.6956521739130435,Split Decision,3,True,133,No Contest,0.0
Dennis Siver,19,0.7368421052631579,Decision - Unanimous,3,True,1,George Sotiropoulos,13,0.8461538461538461,Decision - Unanimous,3,False,1,Split Decision,1.0
Dennis Siver,16,0.6875,Submission,1,True,602,Spencer Fisher,21,0.8095238095238095,Split Decision,3,True,728,Split Decision,1.0
Dennis Siver,12,0.75,Split Decision,3,True,70,Jim Wallhead,12,0.75,Split Decision,3,True,97,Submission,1.0
Dennis Siver,10,0.7,Submission,1,False,14,Paul Jenkins,65,0.5538461538461539,Submission,1,False,6,Submission,1.0
Dennis Siver,20,0.75,Split Decision,3,True,860,Cub Swanson,4,0.75,Split Decision,3,True,140,TKO,0.0
Dennis Siver,15,0.6666666666666666,Split Decision,3,False,276,Chas Jacquier,5,0.4,TKO,3,True,182,Submission,1.0
Dennis Siver,14,0.7142857142857143,Submission,1,False,277,Gray Maynard,6,0.8333333333333334,KO/TKO,1,True,126,Split Decision,0.0
Dennis Siver,13,0.7692307692307693,Submission,2,True,133,Jess Liaudin,22,0.5909090909090909,Submission,1,True,133,Submission,0.0
Dennis Siver,11,0.7272727272727273,Submission,2,True,133,Said Khalilov,8,0.625,TKO,1,False,175,Split Decision,1.0
Dennis Siver,9,0.7777777777777778,TKO,1,True,62,Daniel Weichel,14,0.8571428571428571,Submission,3,False,62,Submission,0.0
Dennis Siver,6,0.8333333333333334,Submission,1,False,148,Adrian Degorski,3,0.3333333333333333,Submission,0,False,141,Submission,1.0
Dennis Siver,5,1.0,TKO,2,True,196,Fabricio Nascimento,12,0.9166666666666666,Submission,1,False,203,Submission,0.0
Rich Clementi,64,0.640625,Submission,2,False,315,Ricardo Tirloni,3,0.0,Split Decision,3,False,239,Split Decision,0.0
Rich Clementi,62,0.6451612903225806,Submission,3,True,125,Alexander Sarnavskiy,2,1.0,TKO,1,True,722,Split Decision,1.0
Rich Clementi,60,0.6333333333333333,TKO,3,False,174,Derek Campos,11,0.8181818181818182,Submission,2,True,118,Submission,1.0
Rich Clementi,58,0.6379310344827587,Submission,2,False,167,Ronnie Rogers,3,0.6666666666666666,Split Decision,3,True,50,Submission,1.0
Rich Clementi,56,0.6607142857142857,Split Decision,3,True,22,Reza Madadi,11,0.8181818181818182,Split Decision,3,True,183,Split Decision,0.0
Rich Clementi,52,0.6730769230769231,Submission,1,True,40,Carey Vanier,15,0.8,Submission,2,False,126,Split Decision,0.0
Rich Clementi,48,0.6666666666666666,Submission,1,True,35,Mike Budnik,3,0.6666666666666666,Split Decision,3,True,120,Submission,1.0
Rich Clementi,46,0.6521739130434783,TKO,1,False,155,Chris Stringer,1,0.0,Submission,1,False,848,Submission,1.0
Rich Clementi,42,0.6904761904761905,Submission,1,True,301,Gray Maynard,8,0.875,Decision - Unanimous,3,True,206,Split Decision,0.0
Rich Clementi,40,0.675,Submission,1,True,42,Antoine Skinner,2,0.0,Submission,1,False,707,TKO,1.0
Rich Clementi,39,0.6666666666666666,Split Decision,3,False,149,Kyle Gibbons,7,0.8571428571428571,TKO,1,True,36,Submission,1.0
Rich Clementi,35,0.7428571428571429,TKO,1,True,26,Caol Uno,11,0.5454545454545454,KO,3,False,354,Split Decision,0.0
Rich Clementi,33,0.7272727272727273,Submission,1,True,49,Fabio Holanda,5,0.4,Submission,1,True,197,TKO,1.0
Rich Clementi,31,0.7096774193548387,Split Decision,3,True,231,Chris Mickle,1,1.0,Submission,2,True,227,TKO,1.0
Rich Clementi,29,0.6896551724137931,Submission,1,True,90,Henry Matamoros,7,0.5714285714285714,Submission,1,True,1070,Split Decision,1.0
Rich Clementi,27,0.6666666666666666,Submission,2,True,70,Eddie Yagin,3,0.6666666666666666,Split Decision,2,False,379,TKO,1.0
Rich Clementi,21,0.6666666666666666,KO,1,True,135,Aloisio Barros,3,0.3333333333333333,TKO,3,True,65,Split Decision,1.0
Rich Clementi,18,0.6666666666666666,TKO,1,True,157,James Meals,1,0.0,TKO,1,False,304,TKO,1.0
Rich Clementi,16,0.625,Submission,2,True,126,Joe Jordan,7,0.5714285714285714,Submission,0,False,28,Submission,1.0
Rich Clementi,12,0.5,Submission,1,True,14,Danny Payne,1,0.0,Submission,1,False,344,Submission,1.0
Rich Clementi,6,0.5,Submission,1,False,63,Rick McCoy,1,1.0,Split Decision,2,True,70,Split Decision,0.0
Rich Clementi,36,0.7222222222222222,Split Decision,2,False,71,Shonie Carter,53,0.7169811320754716,Submission,1,True,75,Split Decision,0.0
Rich Clementi,63,0.6507936507936508,Split Decision,3,True,28,Marcin Held,17,0.8823529411764706,Split Decision,3,True,28,Submission,0.0
Rich Clementi,61,0.639344262295082,Submission,1,True,22,Robert Washington,3,0.3333333333333333,TKO,1,True,49,Submission,1.0
Rich Clementi,59,0.6440677966101694,Submission,2,True,21,Chris Clements,14,0.7142857142857143,TKO,2,True,140,TKO,0.0
Rich Clementi,57,0.6491228070175439,Split Decision,3,False,29,Shinya Aoki,16,0.75,Submission,1,True,323,Submission,0.0
Rich Clementi,55,0.6545454545454545,Submission,3,False,70,Josh Hinkle,1,0.0,Split Decision,3,False,1280,Split Decision,1.0
Rich Clementi,53,0.660377358490566,Split Decision,3,False,92,Felipe Enomoto,3,1.0,Split Decision,3,True,49,Submission,1.0
Rich Clementi,51,0.6666666666666666,Submission,2,True,36,Lenny Nelson,2,0.0,TKO,2,False,84,Submission,1.0
Rich Clementi,49,0.673469387755102,Submission,5,True,27,Quinn Mulhern,9,0.8888888888888888,TKO,4,False,134,TKO,0.0
Rich Clementi,47,0.6595744680851063,Submission,2,True,13,Derrick Krantz,1,0.0,TKO,3,False,126,Submission,1.0
Rich Clementi,45,0.6666666666666666,Submission,1,True,14,Kyle Jensen,48,0.7916666666666666,Submission,1,True,266,TKO,0.0
Rich Clementi,43,0.6744186046511628,Split Decision,3,False,105,Gleison Tibau,22,0.7727272727272727,Submission,2,False,217,Submission,0.0
Rich Clementi,38,0.6842105263157895,Submission,2,False,145,Roan Carneiro,15,0.6666666666666666,Split Decision,3,False,133,Split Decision,0.0
Rich Clementi,37,0.7027027027027027,Split Decision,2,False,170,Din Thomas,27,0.7037037037037037,Split Decision,3,False,138,Submission,0.0
Rich Clementi,34,0.7352941176470589,TKO,3,True,20,Brian Dunn,10,0.4,Submission,1,False,146,TKO,1.0
Rich Clementi,32,0.71875,TKO,1,True,56,Ryan Schultz,4,0.75,TKO,1,True,540,Submission,1.0
Rich Clementi,30,0.7,Split Decision,3,True,134,Daisuke Hanazawa,2,1.0,Split Decision,2,True,92,Split Decision,1.0
Rich Clementi,28,0.6785714285714286,TKO,3,True,56,Tom Kirk,4,0.25,Split Decision,3,False,288,Submission,1.0
Rich Clementi,26,0.6538461538461539,Split Decision,3,False,8,Sergey Golyaev,7,0.7142857142857143,Submission,1,False,155,Submission,1.0
Rich Clementi,22,0.6818181818181818,Split Decision,2,True,49,Marcus Aurelio,2,0.5,Split Decision,2,False,154,TKO,0.0
Rich Clementi,22,0.6818181818181818,Split Decision,2,True,49,Naoyuki Kotani,1,1.0,Submission,2,True,1030,Split Decision,1.0
Rich Clementi,19,0.6842105263157895,TKO,1,True,73,Yves Edwards,29,0.7586206896551724,KO,1,True,174,Submission,0.0
Rich Clementi,15,0.6,Submission,1,True,105,Justin James,1,0.0,Submission,1,False,408,Submission,1.0
Rich Clementi,13,0.5384615384615384,Submission,1,True,40,Warren Donley,1,1.0,Split Decision,3,True,40,KO,1.0
Rich Clementi,10,0.4,TKO,1,False,49,Edwin Allseitz,5,0.6,Submission,0,True,350,Submission,1.0
Rich Clementi,9,0.4444444444444444,TKO,1,True,42,Pete Spratt,8,0.875,KO,1,True,9,TKO,0.0
Rich Clementi,5,0.6,TKO,1,True,7,Ben Earwood,11,0.8181818181818182,Split Decision,1,True,70,Submission,0.0
Gabe Ruediger,23,0.7391304347826086,TKO,2,False,441,Scott Catlin,5,0.4,Submission,2,False,218,Submission,1.0
Gabe Ruediger,21,0.8095238095238095,TKO,1,True,211,Paul Taylor,10,0.7,Decision - Split,3,False,105,KO,0.0
Gabe Ruediger,14,0.7857142857142857,Submission,1,False,288,Justin Wilcox,7,0.7142857142857143,TKO,3,True,378,Split Decision,0.0
Gabe Ruediger,12,0.8333333333333334,Submission,3,True,475,George Kassimatis,4,0.75,Split Decision,3,True,75,Submission,1.0
Gabe Ruediger,11,0.8181818181818182,KO,1,False,56,Savant Young,10,0.5,TKO,1,False,119,Submission,1.0
Gabe Ruediger,9,0.8888888888888888,Submission,1,True,21,Sam Wells,3,0.6666666666666666,KO,1,True,1092,Split Decision,1.0
Gabe Ruediger,7,0.8571428571428571,Submission,1,True,147,Jason Maxwell,3,0.0,TKO,2,False,1258,Submission,1.0
Gabe Ruediger,22,0.7727272727272727,KO,2,False,405,Scott Catlin,3,0.3333333333333333,Split Decision,3,True,117,TKO,0.0
Gabe Ruediger,19,0.7894736842105263,Submission,2,True,173,Dominique Robinson,8,0.5,Split Decision,5,False,272,Submission,1.0
Gabe Ruediger,17,0.7647058823529411,Submission,1,True,30,Adam Lehman,18,0.5,Submission,1,False,8,Submission,1.0
Gabe Ruediger,13,0.8461538461538461,Submission,1,True,78,Akbarh Arreola,3,0.0,Split Decision,3,False,699,Submission,0.0
Gabe Ruediger,10,0.9,Split Decision,3,True,154,Hermes Franca,14,0.7142857142857143,Split Decision,2,False,191,KO,0.0
Gabe Ruediger,6,0.8333333333333334,Submission,1,True,62,Olaf Alfonso,1,0.0,TKO,1,False,796,Submission,1.0
Josh Neer,52,0.7692307692307693,Split Decision,3,False,70,Anthony Smith,34,0.6764705882352942,TKO,1,True,133,TKO,0.0
Josh Neer,50,0.8,Submission,1,True,76,Paul Bradley,29,0.7586206896551724,Split Decision,3,False,217,Split Decision,0.0
Josh Neer,46,0.8043478260869565,KO,1,False,260,Court McGee,19,0.7894736842105263,Split Decision,3,False,357,Split Decision,0.0
